,title,comment,author,total_replies,upvotes
0,I can't sleep so have this picture of a cat on a bike,thats a nice cat if I ever seen one,BuruceWayne,2,2
1,I can't sleep so have this picture of a cat on a bike,Yes she is super friendly and likes to sleep on bikes,burgerman000,1,2
2,I can't sleep so have this picture of a cat on a bike,Yeap. This is her favourite spot.,riffathriza,0,2
