,title,comment,author,total_replies,upvotes
0,Local Island,Which island is this?,butterninja,1,2
1,Local Island,"Sorry my man I forgot the name of it, it was some Island-hopping trip organized by Meeru Island Resort in the North-Male Atoll.",TsubasaOkocha,0,2
