,title,comment,author,total_replies,upvotes
0,Love these old photos of Maldives by Ismail Abdulla - from his archives (he has been scanning them and posting them online over lockdown!) I hope that non Maldivians can also enjoy a glimpse into Maldivian culture and traditions.,thanks for these! where can I find the rest?,freshorang,1,2
1,Love these old photos of Maldives by Ismail Abdulla - from his archives (he has been scanning them and posting them online over lockdown!) I hope that non Maldivians can also enjoy a glimpse into Maldivian culture and traditions.,"Hey! Sadly he doesn’t have anymore online, these were all scanned from book prints.",sofierylala,0,2
