,title,comment,author,total_replies,upvotes
0,I can’t wait..,Have a blast!,,0,2
1,I can’t wait..,Enjoyyyyy,sofierylala,0,2
2,I can’t wait..,"Yay :)

Edit: Qatar app?",CatKungFu,1,2
3,I can’t wait..,I can totally see that. Mine is 106 days left...,rajneesh2k10,0,1
4,I can’t wait..,"Thanks guys!

Emirates! :)",eavevee,0,1
