,title,comment,author,total_replies,upvotes
0,Maldivian Eid tradition : Koadi,Do you think there is a similarity between koadi and the african “zangbeto” tradition?,Maakanaa,0,2
1,Maldivian Eid tradition : Koadi,"Wow didn't know this was a thing 

where is this?",burgerman000,1,1
2,Maldivian Eid tradition : Koadi,R.Rasgetheemu,PossibilityPowerful,0,2
