,title,comment,author,total_replies,upvotes
0,Addu (pictures taken between 1957-1976),any idea who captured these? they're really cool,kitdied,2,2
1,Addu (pictures taken between 1957-1976),maybe the british,PossibilityPowerful,0,2
2,Addu (pictures taken between 1957-1976),They are from officers based at RAF GAN,heyonuvaane,0,1
