,title,comment,author,total_replies,upvotes
0,Maldives sea,I never really considered how rare it must be for foreigners to see these simple things that we Maldivians see every day and take for granted. It's amazing. Hope you had a wonderful stay in Maldives.,Voidvicer,0,1
1,Maldives sea,More or less,AffectionatePanic443,0,1
