,title,comment,author,total_replies,upvotes
0,Meet the Maldives locals who are stepping up to create a more sustainable future,"Ibrahim Mohamed Solih is the president not the prime minister, we don’t have a prime minister. Things like that also discredit the reliability of articles. Will check out the videos and give more feedback as well. But we definitely need more people to talk about these things.",islandtravel,1,3
1,Meet the Maldives locals who are stepping up to create a more sustainable future,"Thank you so much for highlighting this, it has now been updated!",5Media,0,1
