,title,comment,author,total_replies,upvotes
0,beautiful and quite place in maldives>>,Which resrot is this?,Prestigious-Dish268,1,2
1,beautiful and quite place in maldives>>,Wonderful,Individual_Job5062,0,1
2,beautiful and quite place in maldives>>,Beautiful View!!,nathiyadlk,0,1
3,beautiful and quite place in maldives>>,Tell us!,jivin_jives,0,1
