,title,comment,author,total_replies,upvotes
0,Rainy day in Male’ City,That pic looks fascinating,Mister20seven,0,3
1,Rainy day in Male’ City,Where’d you take this from?,hypespren,2,2
2,Rainy day in Male’ City,From the rooftop of a 10 story building.,husn,1,2
3,Rainy day in Male’ City,"Nice, the new igmh building really stands out huh",hypespren,0,2
