,title,comment,author,total_replies,upvotes
0,"Snorkeling at Eriyadu, Maldives with my GoPro and a dome","OMG, that's a really cool photo!   
(Not to mention the heavenly place, LOL!)",ami-co,1,2
1,"Snorkeling at Eriyadu, Maldives with my GoPro and a dome",Thanks! Heavenly is the word that comes closest :),Mister20seven,0,2
