,title,comment,author,total_replies,upvotes
0,Island of Maldives,"I’ve just arrived in The Maldives for an 8 day shoot at One&Only Reethi Rah.

If anyone else is staying there and wants to feature in our travel video, let me know.

10-18th Dec 2018

Instagram @travallworld",blondy72,0,1
1,Island of Maldives,I can't believe that I was swimming around there,Mister20seven,0,1
2,Island of Maldives,Bandos,ashulpin,0,1
