,title,comment,author,total_replies,upvotes
0,Happy National Day From Romania! 🇷🇴❤🇲🇻,It's actually independence day. But thank you,Voidvicer,1,3
1,Happy National Day From Romania! 🇷🇴❤🇲🇻,Oops,MarkkaMarc,0,2
