,title,comment,author,total_replies,upvotes
0,Mike Pompeo says US will open embassy in Maldives for first time,Which resort was he at when he made this statement?,max34205,1,6
1,Mike Pompeo says US will open embassy in Maldives for first time,I was not aware that he was at any resort.,,0,1
