,title,comment,author,total_replies,upvotes
0,Sea plane into The Westin Maldives,Oh hey. I worked there for 2 years. Let me know if you need any suggestions.,Voidvicer,2,4
1,Sea plane into The Westin Maldives,"Lucky you, this place is truly amazing!
Thanks for reaching out, we are having a blast",chefvegas,1,2
2,Sea plane into The Westin Maldives,That's great to know. Glad you're enjoying yourselves.,Voidvicer,0,1
