,title,comment,author,total_replies,upvotes
0,Maldives beach,Herons are awesome,ZahirIbrahimZahir,0,7
1,Maldives beach,Beach at Summer Island Maldives,ZahirIbrahimZahir,0,2
2,Maldives beach,Love Allah love God any n every,ZahirIbrahimZahir,0,1
