,title,comment,author,total_replies,upvotes
0,🔥 Manta Rays in the Maldives 🔥,Anywhere you can see these without an organised trip ? Visiting  in the new year and looking for things to do Any info would be welcome ,Sascrat,0,2
1,🔥 Manta Rays in the Maldives 🔥,Awesome. Hanifaru bay?,Mister20seven,0,1
