,title,comment,author,total_replies,upvotes
0,DarkSide of Maldives,dead people were from my family :(,Ismail_Rafah,1,4
1,DarkSide of Maldives,[removed],,1,3
2,DarkSide of Maldives,Why?,,1,3
3,DarkSide of Maldives,Sorry to hear that😔,,0,5
4,DarkSide of Maldives,Our country is turning into the next venezuela 😔,,0,3
5,DarkSide of Maldives,He’s a dictator he just felt like doing it,,0,3
