,title,comment,author,total_replies,upvotes
0,Meerufenfushi 🏝️,Is this Meeru Resort ?,If-i-feed-im-lagging,1,3
1,Meerufenfushi 🏝️,Very nice! Might be going to the Maldives later in November - looking forward to it.,chinmoylad,0,2
2,Meerufenfushi 🏝️,Yes,TsubasaOkocha,0,3
